X96-1048-362,0
C02-1025-000,8
C08-1098-036,6
P06-2124-170,0
C94-2154-081,1
W08-2222-100,0
W95-0104-087,6
W04-0213-084,0
C02-1025-063,9
D10-1083-187,9
D10-1083-227,0
X96-1048-188,0
W95-0104-326,9
P05-1053-197,6
C04-1089-045,0
C90-2039-123,2
I05-5011-000,9
I05-5011-112,3
J96-3004-240,0
W95-0104-047,9
N01-1011-023,9
X96-1048-122,0
P06-2124-000,9
D10-1083-062,0
I05-5011-196,0
C04-1089-027,8
W08-2222-068,1
P06-2124-053,5
E09-2008-004,2
C10-1045-140,2
P06-2124-172,0
W95-0104-278,0
C08-1098-221,0
C94-2154-042,0
E03-1020-013,8
C00-2123-114,4
W08-2222-127,3
E03-1020-074,8
C02-1025-162,0
W03-0410-238,5
C02-1025-164,2
H89-2014-045,0
J00-3003-569,0
J00-3003-394,9
P05-1053-135,6
W95-0104-062,6
C04-1089-107,9
J00-3003-095,0
P98-1081-035,9
P98-1081-096,0
J96-3004-086,9
C00-2123-140,0
J98-2005-011,8
D10-1083-091,0
P98-1081-080,9
W03-0410-077,7
H05-1115-066,0
N01-1011-178,1
C90-2039-086,8
P06-2124-234,0
H05-1115-092,0
P98-1081-057,0
J96-3004-047,0
C04-1089-165,1
W03-0410-033,0
P05-1053-166,7
C10-1045-036,0
W95-0104-148,5
J96-3004-357,2
P05-1053-029,9
J00-3003-150,0
C00-2123-077,0
C04-1089-028,8
C04-1089-152,6
H05-1115-133,7
J96-3004-127,1
C04-1089-052,1
I05-5011-109,1
D10-1083-043,8
W95-0104-117,0
J96-3004-443,1
H05-1115-069,0
I05-5011-001,9
C90-2039-081,9
C08-1098-037,4
C10-1045-296,8
C90-2039-060,2
C02-1025-132,0
D10-1083-155,9
C10-1045-228,2
J96-3004-072,9
C02-1025-093,5
N06-2049-068,2
P06-2124-183,0
W04-0213-026,0
J96-3004-049,0
C04-1089-044,4
C10-1045-265,1
H89-2014-066,6
W08-2222-106,0
