X96-1048-362,8
C02-1025-000,8
C08-1098-036,9
P06-2124-170,7
C94-2154-081,7
W08-2222-100,7
W95-0104-087,9
W04-0213-084,7
C02-1025-063,9
D10-1083-187,8
D10-1083-227,0
X96-1048-188,9
W95-0104-326,9
P05-1053-197,9
C04-1089-045,6
C90-2039-123,3
I05-5011-000,9
I05-5011-112,8
J96-3004-240,5
W95-0104-047,8
N01-1011-023,8
X96-1048-122,8
P06-2124-000,7
D10-1083-062,7
I05-5011-196,8
C04-1089-027,8
W08-2222-068,7
P06-2124-053,7
E09-2008-004,7
C10-1045-140,7
P06-2124-172,8
W95-0104-278,0
C08-1098-221,7
C94-2154-042,7
E03-1020-013,8
C00-2123-114,7
W08-2222-127,7
E03-1020-074,9
C02-1025-162,5
W03-0410-238,8
C02-1025-164,8
H89-2014-045,7
J00-3003-569,7
J00-3003-394,9
P05-1053-135,8
W95-0104-062,9
C04-1089-107,9
J00-3003-095,7
P98-1081-035,8
P98-1081-096,8
J96-3004-086,8
C00-2123-140,8
J98-2005-011,8
D10-1083-091,7
P98-1081-080,9
W03-0410-077,8
H05-1115-066,5
N01-1011-178,6
C90-2039-086,8
P06-2124-234,0
H05-1115-092,3
P98-1081-057,7
J96-3004-047,0
C04-1089-165,7
W03-0410-033,7
P05-1053-166,7
C10-1045-036,7
W95-0104-148,8
J96-3004-357,7
P05-1053-029,8
J00-3003-150,7
C00-2123-077,2
C04-1089-028,8
C04-1089-152,7
H05-1115-133,7
J96-3004-127,7
C04-1089-052,7
I05-5011-109,8
D10-1083-043,8
W95-0104-117,8
J96-3004-443,8
H05-1115-069,5
I05-5011-001,8
C90-2039-081,6
C08-1098-037,8
C10-1045-296,7
C90-2039-060,7
C02-1025-132,6
D10-1083-155,9
C10-1045-228,6
J96-3004-072,8
C02-1025-093,8
N06-2049-068,6
P06-2124-183,0
W04-0213-026,7
J96-3004-049,3
C04-1089-044,8
C10-1045-265,8
H89-2014-066,8
W08-2222-106,1
