X96-1048-362,0.471735662825
C02-1025-000,0.558098757265
C08-1098-036,0.803069390403
P06-2124-170,0.470469536195
C94-2154-081,0.436423318079
W08-2222-100,0.513087905198
W95-0104-087,0.535440807432
W04-0213-084,0.404770810218
C02-1025-063,0.663287238289
D10-1083-187,0.562962839653
D10-1083-227,0.0
X96-1048-188,0.547703565331
W95-0104-326,0.59964251542
P05-1053-197,0.529162505184
C04-1089-045,0.319269753828
C90-2039-123,0.196531535943
I05-5011-000,0.565441213774
I05-5011-112,0.517706842437
J96-3004-240,0.0731674741753
W95-0104-047,0.553451605169
N01-1011-023,0.622896321229
X96-1048-122,0.547997321928
P06-2124-000,0.485520845852
D10-1083-062,0.452366280487
I05-5011-196,0.477174840996
C04-1089-027,0.516585525954
W08-2222-068,0.487683926321
P06-2124-053,0.482989450457
E09-2008-004,0.544954335148
C10-1045-140,0.419250929082
P06-2124-172,0.479217174247
W95-0104-278,0.0
C08-1098-221,0.550847171084
C94-2154-042,0.22858088348
E03-1020-013,0.55188270875
C00-2123-114,0.454018384723
W08-2222-127,0.420009127714
E03-1020-074,0.576946041225
C02-1025-162,0.284224230149
W03-0410-238,0.485054458368
C02-1025-164,0.52762668958
H89-2014-045,0.499666552826
J00-3003-569,0.459958827937
J00-3003-394,0.462312769944
P05-1053-135,0.496710869201
W95-0104-062,0.56298520972
C04-1089-107,0.538881862894
J00-3003-095,0.52294558663
P98-1081-035,0.595644237041
P98-1081-096,0.524305415915
J96-3004-086,0.603247568419
C00-2123-140,0.520224693303
J98-2005-011,0.639820697584
D10-1083-091,0.452250358671
P98-1081-080,0.622351139559
W03-0410-077,0.531120557157
H05-1115-066,0.263209444788
N01-1011-178,0.399102036547
C90-2039-086,0.545869117749
P06-2124-234,0.0
H05-1115-092,0.163374743403
P98-1081-057,0.473093621542
J96-3004-047,0.0
C04-1089-165,0.55005800501
W03-0410-033,0.435351844919
P05-1053-166,0.50882330051
C10-1045-036,0.413295380841
W95-0104-148,0.597603019347
J96-3004-357,0.51636987033
P05-1053-029,0.520830305285
J00-3003-150,0.351069768232
C00-2123-077,0.0134766960994
C04-1089-028,0.557884949675
C04-1089-152,0.349898709961
H05-1115-133,0.536710873491
J96-3004-127,0.526877686072
C04-1089-052,0.478368847078
I05-5011-109,0.503194701981
D10-1083-043,0.580387718697
W95-0104-117,0.495485548028
J96-3004-443,0.54859544229
H05-1115-069,0.327642720534
I05-5011-001,0.668031253308
C90-2039-081,0.430252967934
C08-1098-037,0.540200506859
C10-1045-296,0.548771942259
C90-2039-060,0.350623962734
C02-1025-132,0.209446258835
D10-1083-155,0.442379942525
C10-1045-228,0.0938378204203
J96-3004-072,0.601898777603
C02-1025-093,0.548734525911
N06-2049-068,0.397591232107
P06-2124-183,0.0
W04-0213-026,0.466866835152
J96-3004-049,0.206099190444
C04-1089-044,0.546389784214
C10-1045-265,0.56057851734
H89-2014-066,0.555446685337
W08-2222-106,0.0733561905906
